repo,pr_number,convo_start_id,review_category,category,comment,emotion,question,evaluation,suggestion,grade,human_emotion,human_question,human_evaluation,human_suggestion
woocommerce/woocommerce,60980,2363492312,Agent_Review_Human,ARH,"_️ Potential issue_

**Similar issue with search: overwrites existing post__in filters**

The search implementation also overwrites existing `post__in` values, causing the same filtering conflict.


```diff
 if ( ! OrderUtil::custom_orders_table_usage_is_enabled() && ! empty( $args['s'] ) ) {
     $order_ids = wc_order_search( $args['s'] );

     if ( ! empty( $order_ids ) ) {
         unset( $args['s'] );
-        $args['post__in'] = array_merge( $order_ids, array( 0 ) );
+        // Merge with any existing post__in values
+        if ( ! empty( $args['post__in'] ) ) {
+            $args['post__in'] = array_intersect( $args['post__in'], $order_ids );
+            if ( empty( $args['post__in'] ) ) {
+                $args['post__in'] = array( 0 );
+            }
+        } else {
+            $args['post__in'] = array_merge( $order_ids, array( 0 ) );
+        }
     }
 }
```

<!-- suggestion_start -->

<details>
<summary> Committable suggestion</summary>

> ️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
if ( ! OrderUtil::custom_orders_table_usage_is_enabled() && ! empty( $args['s'] ) ) {
    $order_ids = wc_order_search( $args['s'] );

    if ( ! empty( $order_ids ) ) {
        unset( $args['s'] );
        // Merge with any existing post__in values
        if ( ! empty( $args['post__in'] ) ) {
            // Only keep IDs present in both the existing filter and the search results
            $args['post__in'] = array_intersect( $args['post__in'], $order_ids );

            // If theres no overlap, ensure the query returns no results
            if ( empty( $args['post__in'] ) ) {
                $args['post__in'] = array( 0 );
            }
        } else {
            // No prior filter: just use the search results (plus 0 as WP expects)
            $args['post__in'] = array_merge( $order_ids, array( 0 ) );
        }
    }
}
```

</details>

<!-- suggestion_end -->

<details>
<summary> Prompt for AI Agents</summary>

```
In plugins/woocommerce/src/RestApi/Routes/V4/Orders/QueryUtils.php around lines
280 to 286, the search branch currently replaces any existing $args['post__in']
with the found $order_ids (plus array(0)), which clobbers other filters; instead
merge the found order IDs into any existing $args['post__in'] so you preserve
pre-existing restrictionsif $args['post__in'] exists, set it to
array_values(array_unique(array_merge($args['post__in'], $order_ids)));
otherwise set it to array_values(array_unique($order_ids)); keep a safe fallback
to ensure a non-empty array filter if needed (e.g., append 0 only when resulting
array is empty).
```

</details>

<!-- fingerprinting:phantom:medusa:armadillo -->

<!-- This is an auto-generated reply by CodeRabbit -->

 Addressed in commits 986bd3a to f0044f8",1,0,1,1,IV,,,,
posit-dev/positron,9065,2279715949,Agent_Review_Human,ARH,"There's a typo in the comment on the previous line: 'checkinnng' should be 'checking'.
```suggestion
		// Count tabs before reload (checking for multiple tabs with same file is the ghost editor symptom)
```",1,0,1,1,IV,,,,
vbenjs/vue-vben-admin,6836,2446682033,Agent_Review_Human,ARH,"_️ Potential issue_ | _ Minor_

**Use more specific language code for Chinese.**

The `lang` attribute uses `""zh""`, but best practice is to specify the variant. For simplified Chinese, use `""zh-CN""`.



```diff
-<html lang=""zh"">
+<html lang=""zh-CN"">
```

<!-- suggestion_start -->

<details>
<summary> Committable suggestion</summary>

> ️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
<html lang=""zh-CN"">
```

</details>

<!-- suggestion_end -->

<details>
<summary> Prompt for AI Agents</summary>

```
In apps/web-tdesign/index.html around line 2, the HTML lang attribute is
currently set to ""zh""; change it to the more specific language tag ""zh-CN"" (for
Simplified Chinese) by updating the lang value to ""zh-CN"" in the <html> element
so browsers and assistive tech correctly interpret the locale.
```

</details>

<!-- This is an auto-generated comment by CodeRabbit -->",1,0,1,1,IV,,,,
RediSearch/RediSearch,6990,2410515345,Agent_Review_Human,ARH,"### Bug: Script Fails Due to Missing `uv` and Inconsistent Paths

<!-- **High Severity** -->

<!-- DESCRIPTION START -->
The script uses `uv` commands (`uv venv`, `uv sync`) before `uv` is guaranteed to be installed or in the PATH. This, along with `uv sync --locked` being called without a generated or accessible `uv.lock` file, prevents the virtual environment from being set up correctly. Additionally, virtual environment activation paths are inconsistent between the `activate_venv` function and the direct `source` command.
<!-- DESCRIPTION END -->

<!-- LOCATIONS START
.install/test_deps/common_installations.sh#L8-L21
LOCATIONS END -->
<a href=""https://cursor.com/open?data=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6ImJ1Z2JvdC12MSJ9.eyJ2ZXJzaW9uIjoxLCJ0eXBlIjoiQlVHQk9UX0ZJWF9JTl9DVVJTT1IiLCJkYXRhIjp7InJlZGlzS2V5IjoiYnVnYm90OmQ0NmE2MmM5LTk0OTYtNGYzYy04MDE1LTFkZTU0Mzk2OWExZCIsImVuY3J5cHRpb25LZXkiOiIxTTZHT0VnRGRpRkFPNFlTVkNOT1ZaS2RBM0xrOUh4aElXVXpVSktfMXJNIiwiYnJhbmNoIjoiYmFja3BvcnQtNjcxNS10by0yLjYifSwiaWF0IjoxNzU5ODQxMjQ1LCJleHAiOjE3NjA0NDYwNDV9.gvjBtqEJglhiQ-WRV7ljZl3wDNnTU6B4Qjmitf-5-QCcxrfh06onrSW8VPCFPeHQgYKxXBAtZbtPu7qgxT3nI67zXRihjyg4gHAfkQ0cfFnOFoENErRrCLu3uP1GrcRWrlLABBLQXjxWU1XncdKeyVA45q7EHT98lbys8sUGMt2h8tY4qsZgO2uR4Q4ZiqJkivXM-JIqMIRz4-KYGteeEpZdP9CbW5vl5zTl93nDn_1QZGBrB79zdToKp8TkNogemofiYGizvTFmyMrEcSYKPIJPDlykN7Wws57pCOdFrDA1mQna3pntOFoVkpX0nmr8RfRzDPaBLQtvsTlnav0f8g""><picture><source media=""(prefers-color-scheme: dark)"" srcset=""https://cursor.com/fix-in-cursor-dark.svg""><source media=""(prefers-color-scheme: light)"" srcset=""https://cursor.com/fix-in-cursor-light.svg""><img alt=""Fix in Cursor"" src=""https://cursor.com/fix-in-cursor.svg""></picture></a>&nbsp;<a href=""https://cursor.com/agents?data=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6ImJ1Z2JvdC12MSJ9.eyJ2ZXJzaW9uIjoxLCJ0eXBlIjoiQlVHQk9UX0ZJWF9JTl9XRUIiLCJkYXRhIjp7InJlZGlzS2V5IjoiYnVnYm90OmQ0NmE2MmM5LTk0OTYtNGYzYy04MDE1LTFkZTU0Mzk2OWExZCIsImVuY3J5cHRpb25LZXkiOiIxTTZHT0VnRGRpRkFPNFlTVkNOT1ZaS2RBM0xrOUh4aElXVXpVSktfMXJNIiwiYnJhbmNoIjoiYmFja3BvcnQtNjcxNS10by0yLjYiLCJyZXBvT3duZXIiOiJSZWRpU2VhcmNoIiwicmVwb05hbWUiOiJSZWRpU2VhcmNoIiwicHJOdW1iZXIiOjY5OTAsImNvbW1pdFNoYSI6Ijc5MjJlNWY1YzY0Mjc3MTExNGE4MzdlNDliMDE5Y2EwNTkyNjViMjAifSwiaWF0IjoxNzU5ODQxMjQ1LCJleHAiOjE3NjA0NDYwNDV9.Mx4uvWYF6iZy4sodXckQjBLZtiMcGkEpbrUSCzR_nlv7djUgvaK17NKhJaKE_gR-YYezuNU2UG0utXFKThlvd2-UIKUM5YZcrMxqCNbysnI8MICJ5aplNN_y4QSbg48drBx8DVFnGcnH_CxcmluImyPrzXpHw0HoxV6BbNLvKCk64Sa9x-CF9QrFNmsJqv44J98GuOSEbx8g59c8rpsYabRXLTsHE60Wm9AfFqI3E_RJmLrvf8pOmfVnUQT92IwyG1lVXOClBa9n_eO5SXPo-fvMzRZQLvrjPpDuGYwsBjeblvNkHRhQH2B6BCkZI35rLDZqZcLTRLWQsblVtUinCQ""><picture><source media=""(prefers-color-scheme: dark)"" srcset=""https://cursor.com/fix-in-web-dark.svg""><source media=""(prefers-color-scheme: light)"" srcset=""https://cursor.com/fix-in-web-light.svg""><img alt=""Fix in Web"" src=""https://cursor.com/fix-in-web.svg""></picture></a>

",1,0,1,0,III,,,,
PalisadoesFoundation/talawa-api,3570,2347159055,Agent_Review_Human,ARH,"_️ Potential issue_

**Ensure action items are deleted with their event/instance (per PR objective).**

Use ON DELETE CASCADE so associated items dont dangle.


```diff
-ALTER TABLE ""actionitems"" ADD CONSTRAINT ""actionitems_event_id_events_id_fk"" FOREIGN KEY (""event_id"") REFERENCES ""public"".""events""(""id"") ON DELETE set null ON UPDATE cascade;
-ALTER TABLE ""actionitems"" ADD CONSTRAINT ""actionitems_recurring_event_instance_id_recurring_event_instances_id_fk"" FOREIGN KEY (""recurring_event_instance_id"") REFERENCES ""public"".""recurring_event_instances""(""id"") ON DELETE set null ON UPDATE cascade;
+ALTER TABLE ""actionitems"" ADD CONSTRAINT ""actionitems_event_id_events_id_fk"" FOREIGN KEY (""event_id"") REFERENCES ""public"".""events""(""id"") ON DELETE cascade ON UPDATE cascade;
+ALTER TABLE ""actionitems"" ADD CONSTRAINT ""actionitems_recurring_event_instance_id_recurring_event_instances_id_fk"" FOREIGN KEY (""recurring_event_instance_id"") REFERENCES ""public"".""recurring_event_instances""(""id"") ON DELETE cascade ON UPDATE cascade;
```

<!-- suggestion_start -->

<details>
<summary> Committable suggestion</summary>

> ️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
ALTER TABLE ""actionitems"" ADD CONSTRAINT ""actionitems_event_id_events_id_fk"" FOREIGN KEY (""event_id"") REFERENCES ""public"".""events""(""id"") ON DELETE cascade ON UPDATE cascade;--> statement-breakpoint
ALTER TABLE ""actionitems"" ADD CONSTRAINT ""actionitems_recurring_event_instance_id_recurring_event_instances_id_fk"" FOREIGN KEY (""recurring_event_instance_id"") REFERENCES ""public"".""recurring_event_instances""(""id"") ON DELETE cascade ON UPDATE cascade;--> statement-breakpoint
```

</details>

<!-- suggestion_end -->

<details>
<summary> Prompt for AI Agents</summary>

```
In drizzle_migrations/20250914065557_robust_tombstone.sql around lines 554-555
the two ALTER TABLE statements add foreign keys with ON DELETE set null but the
PR requires cascading deletes; replace those constraints so the foreign keys use
ON DELETE CASCADE. Implement this by dropping the existing constraints (if
already applied) and re-adding them with the same names but ON DELETE CASCADE
(keeping ON UPDATE cascade), e.g. ALTER TABLE ""actionitems"" DROP CONSTRAINT IF
EXISTS ""actionitems_event_id_events_id_fk""; then ALTER TABLE ""actionitems"" ADD
CONSTRAINT ""actionitems_event_id_events_id_fk"" FOREIGN KEY (""event_id"")
REFERENCES ""public"".""events""(""id"") ON DELETE CASCADE ON UPDATE CASCADE; do the
same for
""actionitems_recurring_event_instance_id_recurring_event_instances_id_fk"".
```

</details>

<!-- fingerprinting:phantom:poseidon:chinchilla -->

<!-- This is an auto-generated comment by CodeRabbit -->",1,0,1,1,IV,,,,
projectcalico/calico,10949,2328355222,Agent_Review_Human,ARH,"Setting APIVersion and Kind fields directly instead of through TypeMeta is more direct and clear. This simplification removes unnecessary struct field traversal.
```suggestion
	aapiIPAMConfigList.APIVersion = api.GroupVersionCurrent
```",1,0,1,1,IV,,,,
youtube/cobalt,7784,2479022288,Agent_Review_Human,ARH,"![medium](https://www.gstatic.com/codereviewagent/medium-priority.svg)

The `testonly = true` flag indicates that this component is primarily for testing purposes. If this is intended for production use, this flag should be removed.",1,0,1,1,IV,,,,
Azure/azure-sdk,9069,2257847416,Agent_Review_Human,ARH,"Step numbering is inconsistent. There are two step 4s in the list - this should be step 5 to maintain proper sequential numbering.
```suggestion
5. Create a JSON array object with the following structure:
```",1,0,1,1,IV,1,0,1,1
dotnet/runtime,119861,2360817382,Agent_Review_Human,ARH,"Type mismatch: `LOCAL_VAR_ADDR(ip[2], void*)` returns `void**` but should return `void*` to assign to `LOCAL_VAR(ip[1], void*)`. The second parameter should be `LOCAL_VAR_ADDR(ip[2], void)` or `LOCAL_VAR_ADDR(ip[2], int8_t)`.
```suggestion
                    LOCAL_VAR(ip[1], void*) = LOCAL_VAR_ADDR(ip[2], void);
```",1,0,1,1,IV,1,0,1,1
netbirdio/netbird,4440,2330125335,Agent_Review_Human,ARH,"The function doesn't handle the case where envList is nil, which could cause a panic. Add a nil check at the beginning of the function.",1,0,1,1,IV,,,,
Azure/azure-sdk-tools,12697,2479032382,Agent_Review_Human,ARH,"This foreach loop immediately [maps its iteration variable to another variable](1) - consider mapping the sequence explicitly using '.Select(...)'.
```suggestion
            var matches = linkRegex.Matches(copilotInstructions);
            var instructionTasks = matches
                .Select(match => GetMentionedInstructions(match.Groups[2].Value));
            var instructions = await Task.WhenAll(instructionTasks);
            foreach (var instruction in instructions)
            {
                copilotInstructions += ""\n"" + instruction;
            }
```",1,0,1,1,IV,,,,
wso2/carbon-apimgt,13416,2377711132,Agent_Review_Human,ARH,"_️ Potential issue_

**Broaden catch to avoid notifier crash on JSON/runtime errors.**

JSON parsing errors currently bubble past the catch block.

```diff
-        } catch (APIManagementException e) {
+        } catch (Exception e) {
             throw new NotifierException(""Error while processing subscription event"", e);
         }
```

<!-- suggestion_start -->

<details>
<summary> Committable suggestion</summary>

> ️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
            SolaceConfig solaceConfig = APIUtil.getSolaceConfig();
            if (solaceConfig != null && solaceConfig.isEnabled()) {
                apiMgtDAO = ApiMgtDAO.getInstance();
                SubscriptionEvent subscriptionEvent = (SubscriptionEvent) event;
                String apiUUID = subscriptionEvent.getApiUUID();
                String organization = apiMgtDAO.getOrganizationByAPIUUID(apiUUID);
                APIConsumer apiConsumer = APIManagerFactory.getInstance()
                        .getAPIConsumer(CarbonContext.getThreadLocalCarbonContext().getUsername());
                API api = apiConsumer.getAPIorAPIProductByUUID(apiUUID, organization)
                        .getApi();
                String asyncApiDefinition = apiConsumer.getAsyncAPIDefinition(apiUUID, organization);

                if (SolaceConstants.SOLACE_ENVIRONMENT.equals(api.getGatewayType())) {
                    if (APIConstants.EventType.SUBSCRIPTIONS_CREATE.name().equals(event.getType())) {
                        createAccessRequest(subscriptionEvent, asyncApiDefinition, apiConsumer);
                    } else if (APIConstants.EventType.SUBSCRIPTIONS_DELETE.name().equals(event.getType())) {
                        deleteAccessRequest(subscriptionEvent, asyncApiDefinition, apiConsumer);
                    }
                }
            }
            return true;
        } catch (Exception e) {
            throw new NotifierException(""Error while processing subscription event"", e);
        }
```

</details>

<!-- suggestion_end -->

<details>
<summary> Prompt for AI Agents</summary>

```
In
components/apimgt/org.wso2.carbon.apimgt.solace/src/main/java/org/wso2/carbon/apimgt/solace/notifiers/SolaceSubscriptionsNotifier.java
around lines 58 to 79, the current catch only handles APIManagementException so
JSON parsing and other runtime exceptions can escape and crash the notifier;
broaden the error handling to also catch JSON parsing and runtime errors by
adding additional catch blocks for JSON-related exceptions (e.g.,
org.json.JSONException or the JSON library your project uses) and
RuntimeException, or replace with a single catch (Exception e) that logs the
error and returns true to avoid crashing the notifier, ensuring the log includes
enough context to debug.
```

</details>

<!-- fingerprinting:phantom:medusa:chinchilla -->

<!-- This is an auto-generated reply by CodeRabbit -->

 Addressed in commit 1280209",1,0,1,1,IV,,,,
wso2/carbon-identity-framework,7167,2281256250,Agent_Review_Human,ARH,"[nitpick] The line break placement creates inconsistent indentation. Consider aligning the parameters consistently or keeping the method call on a single line if it fits within reasonable line length limits.
```suggestion
                            provider -> clearIdPCacheEntries(
                                    provider, idPName, null, childOrgTenantDomain, tenantId));
```",1,0,1,1,IV,,,,
box/box-ui-elements,4244,2319809978,Agent_Review_Human,ARH,"_ Verification agent_

<details>
<summary> Analysis chain</summary>

**Toggle wiring looks right  but dont count timestamp text toward validation, sucker.**

The timestamp is chrome, not user input. Current `isEditorStateEmpty/getErrorFromValidityState` likely treat it as content, letting empty comments pass when timestamp is present.




- Adjust emptiness/length checks to exclude the leading timestamp span using `getTimestampLength`.

Example (outside this hunk):

```js
// Helper
getPlainTextExcludingTimestamp = (editorState: EditorState): string => {
    const content = editorState.getCurrentContent();
    const block = content.getFirstBlock();
    const len = this.getTimestampLength(content, block);
    const text = content.getPlainText();
    return len > 0 ? text.slice(len) : text;
};

// Use in isEditorStateEmpty and getErrorFromValidityState
const text = this.getPlainTextExcludingTimestamp(editorState).trim();
const length = text.length;
```

Please confirm product intent: should comments with only a timestamp be considered empty? If yes, Ill wire this in fully.

---

I pity the fool who skips verification! Lets check how `isEditorStateEmpty`, `getErrorFromValidityState`, and `getTimestampLength` are implemented to confirm the timestamps treatment.

---

 Script executed:

```shell
#!/bin/bash
# Search for emptiness check
rg -n ""isEditorStateEmpty"" -C3 --glob ""src/**/*.js""

# Search for validity-state error derivation
rg -n ""getErrorFromValidityState"" -C3 --glob ""src/**/*.js""

# Search for any existing timestamp-length helper
rg -n ""getTimestampLength"" -C3 --glob ""src/**/*.js""
```

Length of output: 12312

---



</details>

**Exclude timestamp from emptiness/length checks, sucker**  
isEditorStateEmpty() and getErrorFromValidityState() both use getPlainText().trim(), which counts the timestamp chrome as user input. Subtract the timestamp prefix (via getTimestampLength) from the first blocks plain text before trimming and length checks. Update tests to cover timestamp-only comments.

<details>
<summary> Prompt for AI Agents</summary>

```
In
src/components/form-elements/draft-js-mention-selector/DraftJSMentionSelector.js
around lines 532-539, the timestamp chrome is being counted as user input
because isEditorStateEmpty() and getErrorFromValidityState() call
getPlainText().trim() directly; update both functions to subtract the timestamp
prefix length from the first blocks plain text before trimming/length checks by
using getTimestampLength(firstBlockText) (guarding for undefined/0 and ensuring
resultant substring length is not negative), so that a comment containing only
the timestamp is treated as empty; then update/add unit tests to cover
timestamp-only comments and verify emptiness/validation behavior.
```

</details>

<!-- fingerprinting:phantom:poseidon:chinchilla -->

<!-- This is an auto-generated comment by CodeRabbit -->",1,1,1,1,IV,,,,
